block,expert_regime,d,seed_idx,seed,policy,final_cum_regret,avg_regret,chosen_arm_mean_reward,best_arm_acc,oracle_mean_reward,rmse_epsilon,max_epsilon,linucb_alpha
main,joint,4,4,4,epsilon_greedy,647.935484485314,0.06479354844853141,0.8788653539143663,0.1569,0.9436589023628974,1.026930198121676,5.985583453966202,
main,joint,4,4,4,online_softmax_best_arm,642.3635296829508,0.06423635296829507,0.8794225493946025,0.132,0.9436589023628974,1.026930198121676,5.985583453966202,
main,joint,4,4,4,softmax_best_arm,922.8156147111009,0.09228156147111018,0.8513773408917874,0.6958,0.9436589023628974,1.026930198121676,5.985583453966202,
main,joint,4,4,4,cluster_label_router,1101.7822490845213,0.11017822490845235,0.8334806774544451,0.1079,0.9436589023628974,1.026930198121676,5.985583453966202,
main,joint,4,4,4,oracle,0.0,0.0,0.9436589023628974,1.0,0.9436589023628974,1.026930198121676,5.985583453966202,
main,joint,4,4,4,linucb_raw_alpha_0.5,748.3986623018286,0.0748398662301826,0.8688190361327149,0.231,0.9436589023628974,1.026930198121676,5.985583453966202,0.5
main,joint,4,4,4,linucb_raw_alpha_1,734.9422097748809,0.0734942209774878,0.8701646813854098,0.2171,0.9436589023628974,1.026930198121676,5.985583453966202,1.0
main,joint,4,4,4,linucb_raw_alpha_2,684.3830284268751,0.06843830284268754,0.8752205995202101,0.2304,0.9436589023628974,1.026930198121676,5.985583453966202,2.0
main,joint,4,4,4,linucb_raw_alpha_4,712.6429756530835,0.07126429756530833,0.8723946047975892,0.234,0.9436589023628974,1.026930198121676,5.985583453966202,4.0
main,joint,4,4,4,linucb_raw_alpha_8,760.7100754165191,0.07607100754165208,0.8675878948212454,0.2557,0.9436589023628974,1.026930198121676,5.985583453966202,8.0
main,joint,4,4,4,linucb_raw,734.9422097748809,0.0734942209774878,0.8701646813854098,0.2171,0.9436589023628974,1.026930198121676,5.985583453966202,1.0
main,joint,8,0,0,uniform,968.9291069469626,0.09689291069469609,0.8493390404968463,0.2482,0.9462319511915422,1.105535448832934,6.231278162744171,
main,joint,8,0,0,epsilon_greedy,763.5429547140611,0.07635429547140594,0.8698776557201363,0.1908,0.9462319511915422,1.105535448832934,6.231278162744171,
main,joint,8,0,0,online_softmax_best_arm,778.9590973457572,0.07789590973457561,0.8683360414569666,0.25,0.9462319511915422,1.105535448832934,6.231278162744171,
